1.01979633407,-12.0753033404,94.4102331223,31.4841043924,50.9690575412,8.8930279423,-1.54128696988,-1.54128696988
3.19915940296,-4.87812883342,-97.3201634978,28.5295719804,44.3303483288,7.22560934168,-0.136352553482,-0.136352553482
3.06106834345,-5.2115359313,-102.265898347,25.6081826452,37.544011221,6.58773844722,0.820793516775,0.820793516775
3.00995973056,-5.38600612871,-102.934321898,24.8031321326,35.1371181447,6.99781544256,0.538873560233,0.538873560233
3.10284827754,-5.60421960849,-101.937072777,23.3219617093,32.7975257217,7.47761027994,0.725630308685,0.725630308685
3.03830043923,-5.86249333239,-104.340503163,21.906203018,29.724734458,6.73410291542,0.868832950064,0.868832950064
3.99597131461,-9.14362495691,-128.371531075,20.5377361576,27.9007327462,7.0268379562,0.489734556684,0.489734556684
3.82921442518,-9.29344898283,-128.693598848,19.5452790435,26.5312353178,6.588419286,0.269613900904,0.269613900904
3.69779628115,-9.46608276302,-129.488827294,19.1015557564,24.1382166606,6.56222078124,0.713933385846,0.713933385846
3.61965623521,-9.66586533968,-130.504503484,18.032294526,22.6399838103,6.44838347978,1.49478768571,1.49478768571
3.45878128735,-9.82302693504,-131.364114854,17.1520565322,20.926342439,6.55277518138,1.01534983069,1.01534983069
3.2756331666,-9.96361362229,-132.500590801,17.0360099729,18.3702975242,6.36164741532,1.3436674806,1.3436674806
3.11937574675,-10.1214489246,-133.337279481,16.5839025232,17.5096155783,6.40080653156,0.710806416303,0.710806416303
2.96461348118,-10.2742788347,-133.604135698,16.1505131742,15.8082579189,5.56838179998,0.884707325014,0.884707325014
2.97514362267,-7.59708300158,-138.514361383,16.1112771585,14.5151508592,4.86689622234,0.906263945401,0.906263945401
2.81749688784,-7.73653105478,-138.441303461,15.7535077105,13.5817191195,4.59306969882,0.871282751559,0.871282751559
2.66170340597,-7.87734349921,-138.249641455,15.5569149669,12.5171638787,4.28427278217,0.60709353272,0.60709353272
2.50398618607,-8.01854858499,-138.244972496,15.2173570317,12.1465724623,4.39825629163,0.464515566828,0.464515566828
2.34730313728,-8.16135185848,-138.238239259,15.4555999513,11.8546231718,3.81462170564,0.137347970213,0.137347970213
2.19173678466,-8.3006359581,-138.217319843,15.2945908123,11.5532163189,3.98362136579,-0.145340443482,-0.145340443482
2.03471016781,-8.44233688977,-138.191865854,14.8777805376,11.4015489785,3.9371902438,-0.117840540504,-0.117840540504
1.87587381924,-8.58418198537,-138.127670447,15.1331275444,10.7567179209,3.97621078596,-0.34758700544,-0.34758700544
1.7202833453,-8.72927440614,-138.01117729,14.8267667879,10.5157179663,4.327960801,-0.886632849286,-0.886632849286
1.56642762043,-8.87253406835,-137.893737778,14.3945876727,9.72184603961,4.86669907008,-1.26466496952,-1.26466496952
1.41116217226,-9.01608603518,-137.752312715,13.7702207714,9.01011137803,5.10454944829,-1.66478756,-1.66478756
1.25751892356,-9.1611509981,-137.643625985,13.7980850445,8.3999923388,6.94215698776,-2.40103790476,-2.40103790476
2.43446325548,-10.7183252454,-0.810011697325,13.3734289291,7.77069443553,6.09665077073,-2.50448721,-2.50448721
2.64511804552,-10.7213055562,-0.799494258374,13.3682878503,7.14303256658,4.25767243647,-2.42211092857,-2.42211092857
2.85641708553,-10.7185916456,-0.730999181243,13.1437113896,6.94061978238,3.57228076771,-2.58573499849,-2.58573499849
3.05699411238,-10.717662016,-0.628331498529,12.3470327751,6.0758284873,3.03267094392,-2.36987534373,-2.36987534373
3.26389654637,-10.7140076269,-0.596360744593,11.6179804567,5.71810188746,2.50847422976,-2.10617938233,-2.10617938233
3.47414488528,-10.7160294006,-0.649392307985,11.338042811,4.8403000837,2.13092817404,-1.98470772366,-1.98470772366
3.68646139577,-10.7125723209,-0.568536011953,10.8508325539,4.32653306837,1.90757101712,-2.09494467422,-2.09494467422
3.89609684306,-10.7103718615,-0.507154338134,11.0020242588,4.06270723817,1.71344522517,-2.19182783689,-2.19182783689
4.10607746959,-10.70447954,-0.393299481636,10.2302111066,3.74054187992,1.46308213198,-1.82872396667,-1.82872396667
4.3163226216,-10.7052761096,-0.410114004478,10.5468757162,3.83763091947,1.24367851272,-2.10060731509,-2.10060731509
4.52819007565,-10.705354915,-0.398633979376,10.279761692,3.63634960098,1.10058518338,-1.80764007058,-1.80764007058
4.73774310871,-10.7010467895,-0.286202642943,9.58756536573,3.38301487278,0.877334696772,-1.48209986176,-1.48209986176
4.94679876488,-10.6961892512,-0.217819131768,9.25553484389,3.69568058563,0.692986458596,-1.31700162438,-1.31700162438
5.15723592438,-10.6928516244,-0.184351957755,9.30327631228,3.5385772092,0.626199214692,-1.47550183166,-1.47550183166
